# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Akkarfjord Familiebarnehage", "Hammerfest kommune", "1019522"
"Elvetun barnehage", "Hammerfest kommune", "1025344"
"Fjordadalen Fus barnehage AS", "Fjordadalen Fus barnehage AS", "1022158"
"Forsøl barnehage", "Hammerfest kommune", "1012540"
"Håja barnehage", "Hammerfest kommune", "1016742"
"Isbjørnhiet barnehage Sa", "Isbjørnhiet barnehage Sa", "1020456"
"Mylingen barnehage", "Hammerfest kommune", "1016905"
"Nissenskogen barnehage", "Hammerfest kommune", "1013714"
"Prærien barnehage", "Stiftelsen Prærien barnehage", "1019841"
"Radioen barnehage", "Hammerfest kommune", "1014767"
"Reindalen barnehage", "Hammerfest kommune", "1013801"
"Rypefjord barnehage", "Hammerfest kommune", "1013727"
"Røverhiet AS", "Røverhiet AS", "1020108"
"Tyven barnehage", "Tyven barnehage AS", "1019944"
