# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Erikstad barnehage", "Fauske kommune", "1017377"
"Fauske Idrettsbarnehage AS", "Fauske Idrettsbarnehage AS", "1021978"
"Hauan barnehage", "Fauske kommune", "1016138"
"Kvitre barnehage AS", "Kvitre barnehage AS", "1021468"
"Lyngheia barnehage AS Avd Tinkeliheia barnehage", "Lyngheia barnehage AS", "2000663"
"Lyngheia barnehage AS Avd Lyngveien barnehage", "Lyngheia barnehage AS", "1019998"
"Læringsverkstedet barnehage Avd Medås Gårdsbarnehage", "Læringsverkstedet AS", "1020786"
"Stemland Gårdsbarnehage AS", "Stemland Gårdsbarnehage AS", "1021820"
"Sulitjelma barnehage", "Fauske kommune", "1013672"
"Valnesfjord barnehage Avd Løkås", "Fauske kommune", "1013673"
"Vestmyra barnehage", "Fauske kommune", "1013674"
