# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Asphaugen Friluftsbarnehage Sa", "Asphaugen Friluftsbarnehage Sa", "1020208"
"Berglia barnehage", "Senja kommune", "1016164"
"Blomli barnehage", "Senja kommune", "1014954"
"Botnhamn barnehage", "Senja kommune", "1015459"
"Dansesletta barnehage", "Senja kommune", "2000127"
"Dansesletta barnehage", "Senja kommune", "1013968"
"Furumoen barnehage", "Senja kommune", "1015460"
"Gibostad barnehage", "Senja kommune", "1013706"
"Gryllefjord barnehage", "Senja kommune", "1014953"
"Husøy barnehage", "Senja kommune", "1014758"
"Kårvik barnehage", "Senja kommune", "1014695"
"Medby barnehage", "Senja kommune", "1016875"
"Nlm Barnehagene AS Avd Heimly barnehage", "Nlm-Barnehagene AS", "1013291"
"Rossfjord barnehage", "Senja kommune", "1014696"
"Senjahopen barnehage", "Senja kommune", "1016163"
"Silsand barnehage", "Senja kommune", "1013904"
"Skaland barnehage", "Senja kommune", "1013705"
"Skogen barnehage", "Senja kommune", "1017191"
"Stonglangdet barnehage", "Senja kommune", "1013969"
"Trollstua barnehage", "Småbarnsforeldrenes barnehage Lenvik Sa", "1020115"
"Trollvik barnehage", "Senja kommune", "1015967"
