# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Barnehager Sentrum Øst, Lillebo", "Arendal kommune", "1025309"
"Fjellhulen barnehage AS", "Fjellhulen barnehage AS", "2000099"
"Nidelvåsen barnehage AS", "Nidelvåsen barnehage AS", "1025686"
"Trollstubben barnehage Da", "Trollstubben barnehage Da", "1020829"
"Trollungen Barnehage AS", "Trollungen Familiebarnehage AS", "1021869"
"Utsyn Familiebarnehage", "Utsyn Familiebarnehage V/berit Nordbø Aaneby", "1020889"
"Vippa Fus barnehage AS", "Vippa Fus barnehage AS", "1022322"
