# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Ambjørnrød barnehage", "Fredrikstad kommune", "1012559"
"Bamseby barnehage", "Benedicte Gundersen AS", "1021089"
"Begbyenga barnehage", "Samvirkebarnehagene Sa", "1017193"
"Bjørneklova barnehage", "Fredrikstad kommune", "1025355"
"Blomsterøya barnehage Sa", "Blomsterøya barnehage Sa", "1019980"
"Blå Kors Fredrikstad Barnas Stasjon", "Stiftelsen Blå Kors Fredrikstad", "1018598"
"Borgheim Familiebarnehage Iren Kristiansen", "Borgheim Familiebarnehage Iren Kristiansen", "1021107"
"Buskogen barnehage", "Fredrikstad kommune", "1017672"
"Engelsviken barnehage AS", "Engelsviken barnehage AS", "1021005"
"Fotspor barnehage AS", "Fotspor barnehage AS", "1021333"
"Fredrikstad Internasjonale skole Avd Åpen barnehage", "Fredrikstad kommune", "1018556"
"Fredrikstad Røde Kors barnehage Privat 2-Avdelings barnehage", "Fredrikstad Røde Kors barnehage", "1019672"
"Fredrikstadmarka barnehage - Veum", "Fredrikstad kommune", "1012710"
"Gaustadgrenda barnehage", "Fredrikstad kommune", "1012713"
"Glombo barnehage AS", "Glombo barnehage AS", "1021886"
"Gressvik barnehage", "Fredrikstad kommune", "1012714"
"Gråtass barnehage AS Avd Torp", "Gråtass barnehage AS", "1013159"
"Gråtass barnehage AS Avd Fagen", "Gråtass barnehage AS", "1014197"
"Gråtass barnehage AS Avd Skjærviken", "Gråtass barnehage AS", "1014082"
"Gudevold barnehage", "Samvirkebarnehagene Sa", "1016653"
"Haugeløkka barnehage", "Samvirkebarnehagene Sa", "1016217"
"Hjertestua Familiebarnehage", "Wenche Pettersen", "1021860"
"Hjørgunn barnehage", "Borg Barnehager AS", "1017094"
"Kiæråsen barnehage", "Fredrikstad kommune", "1025356"
"Kjølbergskogen barnehage Samvirkebarnehagene Sa", "Samvirkebarnehagene Sa", "1015984"
"Kjølstad barnehage", "Fredrikstad kommune", "1012705"
"Kongsten barnehage", "Fredrikstad kommune", "1012706"
"Kråkeby barnehage", "Samvirkebarnehagene Sa", "1016214"
"Langøyåsen barnehage", "Fredrikstad kommune", "1012711"
"Leie barnehage", "Fredrikstad kommune", "1012708"
"Lillelia Gårdsbarnehage", "Lillelia Gårdsbarnehage AS", "1014041"
"Lilleputt Familiebarnehage Linda Norheim", "Lilleputt Familiebarnehage Linda Norheim", "1020618"
"Lunde barnehage AS", "Lunde barnehage AS", "1021487"
"Lurvelegg barnehage Avd 1", "Fbhd Drift AS", "1016508"
"Lurvelegg barnehage Avd 2", "Fbhd Drift AS", "1013334"
"Læringsverkstedet barnehage Avd Doremi Begby", "Læringsverkstedet AS", "1013448"
"Læringsverkstedet barnehage Avd Solkollen Lyngmo barnehage", "Læringsverkstedet AS", "1015514"
"Læringsverkstedet barnehage Avd Slangsvold barnehage", "Læringsverkstedet AS", "1015549"
"Læringsverkstedet barnehage Avd Doremi Trosvik", "Læringsverkstedet AS", "1016595"
"Løen barnehage", "Fredrikstad kommune", "1016082"
"Nabbetorp barnehage", "Fredrikstad kommune", "1012707"
"Naturbarna AS Avd Kilen", "Naturbarna AS", "1016064"
"Naturbarna AS Avd Lilleng", "Naturbarna AS", "1016381"
"Nlm Barnehagene AS Avd Fredtun Kjærre barnehage", "Nlm-Barnehagene AS", "1020364"
"Nlm Barnehagene AS Avd Fredtun Barnehage, Rød", "Nlm-Barnehagene AS", "1015570"
"Noas Park barnehage AS", "Noas Park barnehage AS", "1021913"
"Oksviken barnehage", "Fredrikstad kommune", "1016081"
"Oksviken Familiebarnehage Atle Svinndal", "Oksviken Familiebarnehage Atle Svinndal", "1021800"
"Omberg Gårdsbarnehage AS", "Omberg Gårdsbarnehage AS", "1021825"
"Parkveien Familiebarnehage", "Parkveien Familiebarnehage Nazira Anjaria", "1021284"
"Petri barnehage", "Fredrikstad kommune", "2000555"
"Ramsjø Gårdsbarnehage AS", "Ramsjø Gårdsbarnehage AS", "1021608"
"Rolvsøy barnehage", "Fredrikstad kommune", "1012715"
"Roselia barnehage Sa", "Roselia barnehage Sa", "1020516"
"Sesam Familiebarnehage", "Sesam Familiebarnehage Anita Jeanett Saastad", "1020546"
"Skala barnehage AS", "Skala barnehage AS", "1021196"
"Skjærviken barnehage AS", "Skjærviken barnehage AS", "1020560"
"Slevik barnehage", "Thelen AS", "1021343"
"Smertulia barnehage", "Fredrikstad kommune", "1012712"
"Solbrekke Naturbarnehage", "Fredrikstad kommune", "2000556"
"Solstua Familiebarnehage", "Solstua Familiebarnehage Solbjørg Lund Bernabé", "1020389"
"Speiderfjellet barnehage", "Fredrikstad kommune", "2000014"
"St.Hansfjellet barnehage", "Fredrikstad kommune", "1026341"
"Tommeliten Familiebarnehage", "Tommeliten Familiebarnehage Edel Andersen", "1021482"
"Tornerose Familiebarnehage", "Anett Vikanes Tornerose", "1021377"
"Torsnes barnehage", "Fredrikstad kommune", "1016369"
"Trollklubben barnehage AS Avd Torp", "Trollklubben barnehage AS", "1017697"
"Trollklubben barnehage AS Avd Bilett", "Trollklubben barnehage AS", "1017698"
"Trollklubben barnehage AS Avd Rolvsøy", "Trollklubben barnehage AS", "1017699"
"Trollklubben barnehage AS Avd Årum", "Trollklubben barnehage AS", "1016092"
"Trollklubben Private Barnehagedrif V/helle Fauerskov Soos", "Trollklubben Private Barnehagedrift V/helle Fauerskov Soos", "1020222"
