# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Alvens AS", "Alvens AS", "1022394"
"Amicus barnehage", "Drammen Kirkelig Fellesråd", "1014915"
"Aronsløkka barnehage", "Drammen kommune", "1013895"
"Askeladden Familiebarnehage Hege Bråthen", "Askeladden Familiebarnehage Hege Bråthen", "1020537"
"Bacheparken barnehage", "Drammen kommune", "1017986"
"Bakkefaret Fus barnehage", "Bakkefaret Fus barnehage AS", "1021640"
"Baltazar barnehage", "Drammen Kirkelig Fellesråd", "1015526"
"Barneglede barnehage", "Olesya Taranovich", "1022489"
"Bekkevollen barnehage AS", "Bekkevollen barnehage AS", "1021814"
"Berger barnehage", "Drammen kommune", "1016034"
"Bessungen AS", "Bessungen AS", "1021685"
"Bikkjestykket barnehage", "Drammen kommune", "1017677"
"Blåbærtoppen barnehage Sa", "Blåbærtoppen barnehage Sa", "1020781"
"Bragernes Strand barnehage AS", "Bragernes Strand barnehage AS", "1021761"
"Brannposten barnehage", "Drammen kommune", "1017987"
"Brøttet barnehage Sa", "Brøttet barnehage Sa", "1021244"
"Bråta Familiebarnehage Jorunn Solli", "Bråta Familiebarnehage Jorunn Solli", "1020610"
"Dalegårdsveien barnehage", "Drammen kommune", "1012493"
"Dampsentralen barnehage", "Drammen kommune", "1014170"
"Danvik barnehage", "Drammen kommune", "1017988"
"Drafnkollen Fus barnehage AS", "Drafnkollen Fus barnehage AS", "1021721"
"Ebbestad barnehage", "Drammen kommune", "1014991"
"Eknes barnehage AS", "Eknes barnehage AS", "1021224"
"Ekornheia barnehage Sa", "Ekornheia barnehage Sa", "1019937"
"Eplehagan barnehage Sa", "Eplehagan barnehage Sa", "1020567"
"Espira Gåserud barnehage", "Espira Gåserud AS", "1020861"
"Espira Kniveåsen barnehage", "Espira Kniveåsen AS", "1021530"
"Espira Torsbergskogen barnehage", "Espira Torsbergskogen AS", "1021667"
"Espira Vannverksdammen barnehage", "Espira Vannverksdammen AS", "1021529"
"Fjell barnehage", "Drammen kommune", "1017989"
"Fjellhagen barnehage", "Drammen kommune", "1017990"
"Grinde barnehage", "Drammen kommune", "1016256"
"Gulskogen barnehage Avdeling Rødgata", "Drammen kommune", "1017991"
"Gulskogen barnehage Avdeling Øvre Eikervei", "Drammen kommune", "1017904"
"Hasselbakken Familiebarnehage", "Hege Olsrud Korsgård", "1021199"
"Hasselbakken Familiebarnehage", "Heidi Gundersen", "1021203"
"Hatten barnehage", "Drammen kommune", "1016257"
"Hedensrud barnehage Sa", "Hedensrud barnehage Sa", "1020027"
"Helleristningen barnehage Bente Hennum", "Helleristningen barnehage Bente Hennum", "1021116"
"Jordbrekkskogen barnehage", "Drammen kommune", "1017992"
"Kjerraten barnehage Sa", "Kjerraten barnehage Sa", "1020519"
"Klokkergården barnehage AS", "Klokkergården barnehage AS", "1021544"
"Knerten Familiebarnehage", "Knerten Familiebarnehage Ann Mari Sandbekk Johansen", "1021217"
"Kobbervik Gård barnehage", "Drammen kommune", "1013543"
"Konnerud barnehage", "Drammen kommune", "1017993"
"Langløkka barnehage", "Drammen kommune", "1016259"
"Lilleløkka barnehage", "Drammen kommune", "1013397"
"Læringsverkstedet barnehage Avd Skoger", "Læringsverkstedet AS", "1015057"
"Løkkebergene Vels barnehage", "Løkkebergene Vels barnehage", "1019633"
"Marienlyst barnehage", "Drammen kommune", "1017994"
"Markblomsten Camilla Larsen Avd Krokstadelva", "Markblomsten Camilla Larsen", "1021472"
"Markblomsten Camilla Larsen Avd Drammen", "Markblomsten Camilla Larsen", "1017915"
"Møllenhof barnehage", "Drammen kommune", "1016258"
"Nedre Eik Familiebarnehage Lisbeth Halmrast", "Nedre Eik Familiebarnehage Lisbeth Halmrast", "1020331"
"Nlm Barnehagene AS Avd Tryggheim barnehage Drammen", "Nlm-Barnehagene AS", "1016177"
"Nordbylunden barnehage", "Drammen kommune", "1017995"
"Norlights Montessoribarnehage Drammen", "Norlights Montessoribarnehage Drammen AS", "1022147"
"Nøstodden barnehage AS", "Nøstodden barnehage AS", "1021707"
"Parktunet barnehage", "Drammen kommune", "1017996"
"Røyseplassen barnehage Sa", "Røyseplassen barnehage Sa", "1020031"
"Senterbarnehagen Fus AS", "Senterbarnehagen Fus AS", "1021827"
"Skattekisten barnehage Sa", "Skattekisten barnehage Sa", "1021020"
"Skyttelveien barnehage", "Skyttelveien barnehage AS", "1021727"
"Solbergelva barnehage AS", "Solbergelva barnehage AS", "1022285"
"Solbergmoen barnehage AS", "Solbergmoen barnehage AS", "1021792"
"Solhagen Rudolf Steiner barnehage", "Stiftelsen Mallinggata 1", "1021341"
"Solhaugen barnehage", "Drammen kommune", "1015679"
"Solstreif barnehage", "Stiftelsen Mallinggata 1", "1019794"
"St. Hansberget barnehage", "Drammen kommune", "1017997"
"Steinberg barnehage", "Drammen kommune", "1012621"
"Stenberghaugen barnehage", "Drammen kommune", "1013434"
"Stenseth barnehage", "Stenseth barnehage Sa", "1020895"
"Stensethalleen barnehage", "Drammen kommune", "1015066"
"Stiftelsen Lassebakken barnehage", "Stiftelsen Lassebakken barnehage", "1020683"
"Stiftelsen Nordby Gård barnehage", "Stiftelsen Nordby Gård barnehage", "1019992"
"Strømsø barnehage", "Drammen kommune", "1013933"
"Strømsø Familiebarnehage Qum Gilani", "Strømsø Familiebarnehage Qum Gilani", "1020768"
"Støa barnehage", "Drammen kommune", "1018024"
"Svensedammen barnehage", "Drammen kommune", "1014699"
"Sørbyløkka barnehage", "Drammen kommune", "1016646"
"Teknabarnehagen Rådyrtråkket", "Stiftelsen Teknabarnehagene Drammen", "1016588"
"Teknabarnehagen Tellus", "Stiftelsen Teknabarnehagene Drammen", "1015936"
"Tømmerås barnehage", "Tømmerås barnehage Sa", "1020982"
"Vassenga barnehage", "Drammen kommune", "1012622"
"Vinnes barnehage Sa", "Vinnes barnehage Sa", "1019973"
"Øren Andelsbarnehage", "Øren Andelslag Sa", "1020680"
"Åpen barnehage Drammen Kfuk-Kfum", "Drammen Kfuk-Kfum", "1021378"
"Årbogen barnehage", "Årbogen barnehage", "1019974"
"Åsen barnehage", "Drammen kommune", "1025351"
"Åskollen Familiebarnehage Knerten Marit Fossum", "Åskollen Familiebarnehage Knerten Marit Fossum", "1020283"
"Åsløkka barnehage", "Åssiden Kvinne og Familielag", "1019795"
"Åssiden barnehage", "Drammen kommune", "1014771"
"Åssiden Menighets barnehage", "Drammen Kirkelig Fellesråd", "1015537"
