# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Borgheim Familiebarnehage Iren Kristiansen", "Borgheim Familiebarnehage Iren Kristiansen", "1021107"
"Fredrikstad Internasjonale Skole Avd Åpen Barnehage", "Fredrikstad kommune", "1018556"
"Lurvelegg barnehage Avd 2", "Fbhd Drift AS", "1013334"
"Trollklubben Private Barnehagedrif V/helle Fauerskov Soos", "Trollklubben Private Barnehagedrift V/helle Fauerskov Soos", "1020222"
