# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bleikerfaret barnehage", "Asker kommune", "2000096"
"Gullungene Familiebarnehage Elin P Slatlem", "Gullungene Familiebarnehage Elin P Slatlem", "1020903"
"Kistefossdammen barnehage", "Asker kommune", "2000102"
"Laetus Invest AS", "Laetus Invest AS", "1022295"
"Lykkekroken Familiebarnehage Avd Nesbru", "Lykkekroken Familiebarnehage Tiril Kinnerød", "1017905"
"Lykkekroken Familiebarnehage Avd Reistadhagen", "Lykkekroken Familiebarnehage Tiril Kinnerød", "1014243"
"Småtroll Familiebarnehage", "Småtroll Familiebarnehage Steen", "1020542"
"Sommerfuglen Familiebarnehage Solveig Ebbesen Røvang", "Sommerfuglen Familiebarnehage Solveig Ebbesen Røvang", "1022021"
