# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Asak Kommunal barnehage", "Lillestrøm kommune", "1016004"
"Askeladden Familiebarnehage", "Askeladden Familiebarnehage Berit Thoresen", "1020290"
"Bitteliten Familiebarnehage Trine Dahl", "Bitteliten Familiebarnehage Trine Dahl", "1020760"
"Breidablikk Kommunale barnehage", "Lillestrøm kommune", "1016011"
"Brusletta barnehage Sa", "Brusletta barnehage Sa", "1020769"
"Brånåstoppen Fus barnehage", "Brånåstoppen Fus barnehage AS", "1020782"
"Bråtejordet barnehage", "Lillestrøm kommune", "1017854"
"Camembert'N Kanvas-Barnehage", "Stiftelsen Kanvas", "1018336"
"Dalen barnehage", "Lillestrøm kommune", "2000015"
"Engebakken Familiebarnehage Da", "Engebakken Familiebarnehage Da", "1020852"
"Espira Kunnskapsbyen barnehage", "Espira Barnehager AS", "1020394"
"Fetsund barnehage", "Fetsund barnehage Sa", "1020558"
"Fjellboveien barnehage", "Lillestrøm kommune", "1021895"
"Fjuk barnehage", "Lillestrøm kommune", "1017531"
"Frogner barnehage", "Lillestrøm kommune", "1017532"
"Garderåsen barnehage", "Lillestrøm kommune", "1025320"
"Hagan barnehage", "Lillestrøm kommune", "1012680"
"Hakkebakkeskogen Familiebarnehage Elisabeth Borgersen", "Hakkebakkeskogen Familiebarnehage Elisabeth Borgersen", "1021313"
"Holthagen barnehage", "Holthagen barnehage Sa", "1019923"
"Hoppensprett AS Frogner Aktivitetsbarnehage", "Hoppensprett AS", "1021710"
"Idrettsparken barnehage", "Lillestrøm kommune", "1017357"
"Jensrud Gårdsbarnehage", "Jensrud Gårdsbarnehage", "1020485"
"Kanutten Familiebarnehage Bremnes", "Kanutten Familiebarnehage May-Liss Peggy Bremnes", "1020303"
"Kjeller barnehage", "Lillestrøm kommune", "1012681"
"Kløverenga Pedagogiske Veiledningstjenester", "Kløverenga Pedagogiske Veiledningstjenester Berit Ingrid Nygård", "1020494"
"Knerten Familiebarnehage", "Knerten Familiebarnehage Marianne Worren", "1020822"
"Korshagen Kommunale barnehage", "Lillestrøm kommune", "1012682"
"Kragerud barnehage AS", "Kragerud barnehage AS", "1021696"
"Kringen Åpen barnehage Møteplass for Små og Store", "Fetsund Kfuk-Kfum", "1020721"
"Lahaug Gårds- og Naturbarnehage AS", "Lahaug Gårds- og Naturbarnehage AS", "1020828"
"Lenkas Vikartjenester Lenka Jansen", "Lenkas Vikartjenester Lenka Jansen", "1026472"
"Lille Krabat Familiebarnehage Avd Kjeller", "Lille Krabat Aina Lie", "1015745"
"Lille Krabat Familiebarnehage Avd Skjetten", "Lille Krabat Aina Lie", "1020549"
"Lille Krabat Familiebarnehage Avd Skedsmo", "Lille Krabat Aina Lie", "1020548"
"Lillehagen Fus barnehage AS", "Lillehagen Fus barnehage AS", "1020791"
"Lillestrøm barnehage", "Lillestrøm kommune", "1016010"
"Linbråten barnehage", "Lillestrøm kommune", "1018347"
"Lindeberg Fus barnehage", "Lindeberg Fus barnehage AS", "1021418"
"Lunderåsen Fus barnehage", "Lunderåsen Fus barnehage AS", "1021206"
"Læringsverkstedet barnehage Avd Idrettsbarnehage Østersund", "Læringsverkstedet AS", "1016000"
"Løvehjerte Fus barnehage AS", "Løvehjerte Fus barnehage AS", "1020792"
"Melby barnehage", "Lillestrøm kommune", "1016006"
"Måsan barnehage", "Lillestrøm kommune", "1016009"
"Nerdrumshagen barnehage AS", "Nerdrumshagen barnehage AS", "1021616"
