# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Espira Muruvik barnehage", "Espira Muruvik barnehage AS", "1022076"
"Korntrøberget barnehage AS", "Korntrøberget barnehage AS", "1021799"
"Mumitrollet Fam barnehage Hilde Frogset", "Mumitrollet Fam barnehage Hilde Frogset", "1021012"
"Planetringen barnehage", "Malvik kommune", "1015884"
"Saksvik barnehage", "Malvik kommune", "1018257"
"Sandfjæra barnehage", "Malvik kommune", "1018256"
"Sjølyst Fus barnehage AS", "Sjølyst Fus barnehage AS", "1021322"
"Småtroll Familiebarnehage Lena Birgit Hansson", "Småtroll Familiebarnehage Lena Birgit Hansson", "2000169"
"Solregn Familiebarnehage AS", "Solregn Familiebarnehage AS", "1022330"
"Solstrand barnehage", "Malvik kommune", "1014949"
"Sveberg barnehage Sa", "Sveberg barnehage Sa", "1020803"
"Torphytta Familiebarnehage V/anne Larsen", "Torphytta Familiebarnehage V/anne Larsen", "2000238"
"Utsikten Familiebarnehage Borghild Lucie Vikhammermo", "Utsikten Familiebarnehage Borghild Lucie Vikhammermo", "1020510"
"Vidhaugen barnehage", "Malvik kommune", "1015121"
"Vikhammer Vestre barnehage", "Malvik kommune", "1012610"
"Vikhammeråsen barnehage", "Malvik kommune", "1018258"
