# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Kløvervollen barnehage", "Orkdal kommune", "1016864"
"Orkdal kommune Åpen barnehage", "Orkdal kommune", "1018343"
"Småbruket barnehage", "Orkdal kommune", "1016927"
