# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bjørkavåg barnehage", "Gnist Barnehager Høgvoll AS", "1020994"
"Sula kommune Spes.Ped Hjelp Barneha", "Sula kommune", "1019500"
