# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Finnskogen barnehage Sa", "Finnskogen barnehage Sa", "1026425"
"Kilen barnehage", "Åsnes kommune", "1016847"
