# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Almemoen Fus barnehage", "Almemoen Fus barnehage AS", "1021601"
"Almgrenda Steinerbarnehage", "Stiftelsen Almgrenda Steinerbarnehage", "1021523"
"Blåbærskogen barnehage", "Blåbærskogen barnehage Sa", "1020893"
"Bondeheimen Familiebarnehage", "Vestre Aker Omsorg AS", "1022391"
"Dalsbråten barnehage Sa", "Dalsbråten barnehage Sa", "1019981"
"Eikli barnehage", "Ringerike kommune", "1012494"
"Elling H Tuft & Sokna Natur- og Gårdsbarnehage", "Elling H Tuft & Sokna Natur- og Gårdsbarnehage", "1020425"
"Espira Hovsmarka barnehage", "Espira Barnehager AS", "1022006"
"Espira Trygstad barnehage", "Espira Barnehager AS", "1021986"
"Fegri Familiebarnehage", "Fegri Familiebarnehage Siv Modalen Bakken", "1021169"
"Hallingby barnehage", "Ringerike kommune", "1014687"
"Haug barnehage", "Ringerike kommune", "1017998"
"Heggen barnehage", "Ringerike kommune", "1015139"
"Heradsbygda barnehage", "Ringerike kommune", "1017999"
"Hov barnehage", "Hov barnehage Sa", "1020450"
"Hundremeterskogen Familiebarnehage Grethe Marie Madsen Simarud", "Hundremeterskogen Familiebarnehage Grethe Marie Madsen Simarud", "1022277"
"Hvervenmoen barnehage", "Ringerike kommune", "1013922"
"Hønefoss barnehage", "Ringerike kommune", "1018000"
"Kirkemoen barnehage", "Kirkemoen barnehage Sa", "1019956"
"Nedre Auren Gårdsbarnehage", "Auren Gård Guro Thea Skurdal", "1018528"
"Nedre Auren Gårdsbarnehage AS", "Nedre Auren Gårdsbarnehage AS", "1026048"
"Nes barnehage", "Ringerike kommune", "1013327"
"Skogstjernen Familiebarnehage AS", "Skogstjernen Familiebarnehage AS", "1022296"
"Smeden barnehage", "Småbarnsforeldrenes barnehage Ringerike Sa", "1020223"
"Solstad Familiebarnehage M Amundsen", "Solstad Familiebarnehage M Amundsen", "1021954"
"Tolpinrud barnehage", "Tolpinrud Sa", "1021135"
"Tyristrand barnehage", "Ringerike kommune", "1018001"
"Ullerål barnehage", "Ringerike kommune", "1015937"
"Veien barnehage", "Ringerike kommune", "1018002"
"Vesleveien Familiebarnehage AS", "Vesleveien Familiebarnehage AS", "1021853"
"Åsatua Naturbarnehage Sa", "Åsatua Naturbarnehage Sa", "1020973"
