# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Alvimhaugen barnehage", "Sarpsborg kommune", "1017506"
"Bekketroll Familiebarnehage", "Ellen Marie Bekkevold", "1022310"
"Kinder AS", "Kinder AS", "1021013"
"Kløverengen Familiebarnehage Hafslundsøy Lea Larsen", "Kløverengen Familiebarnehage Hafslundsøy Lea Larsen", "1022185"
"Lykkeliten Familie barnehage", "Lykkeliten Familie barnehage Unni Elisabeth Skoglund", "1020575"
