# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bud barnehage", "Fræna kommune", "1013944"
"Hustad barnehage", "Fræna kommune", "1014739"
"Jendem barnehage", "Fræna kommune", "1021068"
"Krohnstad Montessori Friluftsbarnehage", "Krohnstad Montessori barnehage AS", "2000004"
"Mobarn Dalelia barnehage", "Mobarn Sa", "1017833"
"Mobarn Hauglia barnehage", "Mobarn Sa", "1016216"
"Mobarn Lyngen barnehage", "Mobarn Sa", "2000054"
"Mobarn Sylte og Malme barnehage", "Mobarn Sa", "1015978"
"Nlm Barnehagene AS Avd Utsyn barnehage Elnesvågen", "Nlm-Barnehagene AS", "1016183"
"Stiftelsen Haugtussa barnehage", "Stiftelsen Haugtussa barnehage", "1019654"
"Tornes barnehage", "Fræna kommune", "1015761"
