# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Furua Familiebarnehage", "Amigos barnehage Limited", "2000041"
"Furua Familiebarnehage", "Grimelund Familiebarnehage Mette Fürst", "1018307"
"Gjøkungen Familiebarnehage", "Tårnsvalen barnehage AS", "1015602"
"Grimelund Familiebarnehage", "Grimelund Familiebarnehage Mette Fürst", "1016603"
"Hakkebakkeskogen Familiebarnehage Avd Bergtunveien", "Hakkebakkeskogen Familiebarnehage AS", "1017615"
"Haslevangen Sa", "Haslevangen Sa", "1020071"
"Haugenstien barnehage", "Oslo kommune", "2000132"
"Humlebakken barnehage", "Oslo kommune", "1017428"
"Hundremeterskogen Private Familie- barnehage - Ole Brum Lisbeth Wiig", "Hundremeterskogen Private Familie- barnehage - Ole Brum Lisbeth Wiig", "1020687"
"Husk & Lek Pedagogisk Veiledning Ann Junita Aalmo", "Husk & Lek Pedagogisk Veiledning Ann Junita Aalmo", "2000087"
"Ingvilds barnehage Holgerslystveien", "Ingvilds barnehage Ingvild Elisabeth Eide", "2000107"
"Ketil A Bratseth Barnehagetjenester", "Ketil A Bratseth Barnehagetjenester", "1025896"
"Kidsa Drift AS", "Kidsa Drift AS", "1025897"
"Kidsa Eiendom AS", "Kidsa Eiendom AS", "1025938"
"Kidsa Ospeli Eiendom AS", "Kidsa Ospeli Eiendom AS", "2000048"
"Knerten barnehage", "Ullern Sokn", "1016665"
"Knærten Familiebarnehage", "Knærten Familiebarnehage AS", "1017081"
"Kulturbarnehagen AS", "Kulturbarnehagen AS", "2000007"
"Lopperud Barnehage, Paviljongen", "Oslo kommune", "1015049"
"Lykketrollet Familiebarnehage Avd Bogerudveien 25", "Oslo Barnevaktformidling AS", "2000119"
"Mummidalen barnehage", "Mummidalen Familiebarnehage Sima Haghelahi", "1014194"
"Nonneseter Kloster barnehage AS", "Nonneseter Kloster barnehage AS", "1022365"
"Nordic Health & Care Group AS", "Nordic Health & Care Group AS", "1026338"
"Nordtvet Gård barnehage AS", "Nordtvet Gård barnehage AS", "1026161"
"Norlandia Preschools AS Avd Oslo", "Norlandia Preschools AS", "1026484"
"North Star Capital AS", "North Star Capital AS", "1026418"
"Oikindergarten V/ Chudinova", "Oikindergarten V/ Chudinova", "1022318"
"Pioneer Public Properties V AS", "Pioneer Public Properties V AS", "2000030"
"Rommibakken Familiebarnehage", "Rommibakken Familiebarnehage Chitra Rajamohan", "1021949"
"Rugekassen AS Avd Oslo", "Kapelo AS", "1013340"
"S.K. Lundmarks Familiebarnehage", "S.K. Lundmarks Familiebarnehage", "1022114"
"Sagene Familiebarnehage Miriam Akhsay", "Sagene Familiebarnehage Miriam Akhsay", "1025494"
"Samholderen i AS", "Samholderen i AS", "1025829"
"Scandia Healthcare AS", "Scandia Healthcare AS", "1025213"
"Seksjon Barnehager", "Oslo kommune", "1019851"
"Sesam Familiebarnehage", "Sesam Familiebarnehage", "1019979"
"Skytterbanen Fus barnehage AS", "Skytterbanen Fus barnehage AS", "1021927"
"Skøyenåsen Fus barnehage AS", "Skøyenåsen Fus barnehage AS", "2000078"
"Strekkoden barnehage", "Oslo kommune", "2000103"
"Sundt Barn AS", "Sundt Barn AS", "1022003"
"Tomm Murstad Friluftsbarnehage AS", "Tomm Murstad Friluftsbarnehage AS", "1022262"
"Troll Familiebarnehage Adv. Wessels Gate", "Troll Familiebarnehage", "1025738"
"Troll Familiebarnehage Avd. Colletts Gate", "Troll Familiebarnehage", "1025740"
"Troll Familiebarnehage Avd. Diriks Gate", "Troll Familiebarnehage", "1025739"
"Troll Familiebarnehage Avd. Geitmyrsveien", "Troll Familiebarnehage", "1020067"
"Troll Familiebarnehage Avd. Ullevålsveien", "Troll Familiebarnehage", "1025741"
"Trollungene Familiebarnehage", "Foreningen Trollungene Familiebarnehage", "1020435"
"Ulvøya barnehage AS", "Ulvøya barnehage AS", "1025859"
"Valle Hovin Idrettsbarnehage", "Ulna AS", "2000089"
"Vannvokterboligen Avd Barnehage", "Oslo kommune", "1015616"
"Veslefrikk Familiebarnehage Da", "Veslefrikk Familiebarnehage Da", "2000086"
"Vestli Familiebarnehage", "Vestli Familiebarnehage Ghafoor", "2000018"
"Vestskrenten barnehage", "Oslo kommune", "1013838"
"Villakroken Familiebarnehage", "Amigos barnehage Limited", "1014006"
"Ås Familiebarnehage Linda M Olsen", "Ås Familiebarnehage Linda M Olsen", "1022361"
"Åsland barnehage", "Oslo kommune", "1013840"
