# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Auli barnehage", "Nes kommune", "1013782"
"Espira Evangtunet barnehage", "Espira Barnehager AS", "2000523"
"Espira Fenstad barnehage", "Espira Fenstad AS", "1021172"
"Espira Kløverenga barnehage", "Espira Kløverenga AS", "1021215"
"Espira Opaker barnehage", "Espira Opaker AS", "1021756"
"Hoppensprett Brårud", "Hoppensprett Nes AS", "1013499"
"Hoppensprett Fjellfoten", "Hoppensprett Nes AS", "1017545"
"Korsdalen barnehage AS Avd Grendehusvegen", "Korsdalen barnehage Sa", "1015980"
"Korsdalen barnehage AS Avd Hagadalen", "Korsdalen barnehage Sa", "1017761"
"Lykkeliten Familie barnehage Da", "Lykkeliten Familie barnehage Da", "1021977"
"Læringsverksteder Runni Idrettsbarnehage", "Læringsverkstedet AS", "1020309"
"Læringsverkstedet barnehage Avd Øvre Neskollen", "Læringsverkstedet AS", "2000145"
"Læringsverkstedet barnehage Avd Haga", "Læringsverkstedet AS", "1015576"
"Nes kommune Familiens Hus Åpen barnehage", "Nes kommune", "1016966"
"Norlandia Neskollen Melkeveien barnehage", "Norlandia Barnehagene AS", "1013029"
"Norlandia Neskollen Tellusvegen barnehage", "Norlandia Barnehagene AS", "1013101"
"Skogbygda barnehage", "Nes kommune", "1015916"
"Svarverud barnehage", "Nes kommune", "1017364"
"Tomteråsen barnehage Sa", "Tomteråsen barnehage Sa", "1020489"
"Udnes Naturbarnehage AS", "Udnes Naturbarnehage AS", "1019570"
"Vormsund barnehage Sa", "Vormsund barnehage Sa", "1020171"
"Årnes barnehage", "Nes kommune", "2000215"
