# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bakkely barnehage", "Heim kommune", "1016112"
"Grøtnes barnehage", "Heim kommune", "1013945"
"Halsanaustan barnehage", "Heim kommune", "1013754"
"Haugatun barnehage Sa", "Haugatun barnehage Sa", "1019734"
"Labbetuss barnehage Sa", "Labbetuss barnehage Sa", "1019805"
"Liabø barnehage", "Heim kommune", "1016110"
"Svanem barnehage", "Heim kommune", "1018229"
"Valsøyfjord barnehage", "Heim kommune", "1013755"
"Ven barnehage", "Heim kommune", "1014784"
"Vinje barnehage", "Heim kommune", "1018230"
