# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Søgne kommune Åpen barnehage", "Søgne kommune", "1015902"
"Søvig barnehage Ans", "Søvig barnehage Ans", "1020117"
"Tomtebo barnehage", "Søgne kommune", "1017472"
