# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Andås barnehage", "Vefsn kommune", "1026295"
"Askeladden barnehage AS", "Askeladden barnehage AS", "1020039"
"Bukkene Bruse Familiebarnehage", "Nina Askerød / Bukkene Bruse Fam.Barnehage", "1021508"
"Dolstad barnehage", "Dolstad barnehage AS", "1015536"
"Drevja barnehage", "Vefsn kommune", "1017387"
"Elsfjord Oppvekstsenter barnehage", "Vefsn kommune", "1015864"
"Fagertun Barnehage, Mkaf", "Mosjøen Kjemiske Arbeiderforening", "1020798"
"Kippermoen Friluftsbarnehage AS", "Kippermoen Friluftsbarnehage AS", "1021692"
"Krinkelkroken barnehage", "Vefsn kommune", "1015594"
"Kulstad barnehage", "Vefsn kommune", "1013902"
"Landbruksskolens barnehage Sa", "Landbruksskolens barnehage Sa", "1019808"
"Mosjøen Fus barnehage AS", "Mosjøen Fus barnehage AS", "1021512"
"Nyrud barnehage Sa", "Nyrud barnehage Sa", "1019749"
"Nøtteliten Familiebarnehage Trude Skar", "Nøtteliten Familiebarnehage Trude Skar", "1021454"
"Olderskog barnehage", "Vefsn kommune", "1013659"
"Regnbuen barnehage Mosjøen AS", "Regnbuen barnehage Mosjøen AS", "1020102"
"Skaland Naturbarnehage AS", "Skaland Naturbarnehage AS", "1021488"
"Skjervengan barnehage", "Vefsn kommune", "1016929"
"Tiøringen barnehage", "Stiftelsen Tiøringen barnehage", "1019840"
