# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Do-Re-Mi Musikk Familiebarnehage", "Do-Re-Mi Musikk-Familiebarnehage Anne-Karine Kjus", "1020533"
"Dysterlia barnehage Sa", "Dysterlia barnehage Sa", "1020314"
"Frydenhaug barnehage", "Ås kommune", "1012873"
"Haugtussa Steinerbarnehage", "Stiftelsen Steinerbarnehagene i Ås", "1021438"
"Kroerbarnehagen Da", "Kroerbarnehagen Da", "1022321"
"Løvstad Naturbarnehage Sa", "Løvstad Naturbarnehage Sa", "1021150"
"Moerlia barnehage Sa", "Moerlia barnehage Sa", "1021186"
"Orrestien barnehage AS", "Orrestien barnehage AS", "1021989"
"Pingvinen Familiebarnehage Da", "Pingvinen Familiebarnehage Da", "1020518"
"Rustadporten barnehage Sa", "Rustadporten barnehage Sa", "1020556"
"Sagaskogen barnehage Avd Rustadskogen", "Ås kommune", "1012874"
"Sagaskogen barnehage Avd Sagalund", "Ås kommune", "1012875"
"Sjøskogen Foreldrelagsbarnehage Da", "Sjøskogen barnehage Sa", "1020278"
"Solbergtunet barnehage", "Ås kommune", "1014171"
"Stiftelsen Kaja barnehage", "Stiftelsen Kaja barnehage", "1020545"
"Stiftelsen Knerten barnehage", "Stiftelsen Knerten barnehage", "1019978"
"Søråsteigen barnehage", "Ås kommune", "1012872"
"Tamburbakken barnehage", "Tamburbakken barnehage", "1020045"
"Togrenda barnehage", "Ås kommune", "1012876"
"Tunveien barnehage", "Ås kommune", "1018509"
"Vinterbro barnehage", "Ås kommune", "1017260"
"Åkebakke barnehage", "Stiftelsen Åkebakke barnehage", "1020025"
