# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bjerkehagen Friluftsbarnehage Sa", "Bjerkehagen Friluftsbarnehage Sa", "1020259"
"Drivdalen barnehage", "Oppdal kommune", "1019817"
"Fagerhaug barnehage Sa", "Fagerhaug barnehage Sa", "1019736"
"Gnist Barnehager Brennan AS", "Gnist Barnehager Brennan AS", "1021568"
"Høgmo barnehage", "Oppdal kommune", "1016117"
"Midtbygda barnehage", "Oppdal kommune", "1019628"
"Pikhaugen barnehage", "Oppdal kommune", "1018235"
"Stølen Private barnehage Sa", "Stølen Private barnehage Sa", "1019657"
"Torshaug Private barnehage Sa", "Torshaug Private barnehage Sa", "1020097"
"Tågvollan barnehage", "Oppdal Kristne Senter", "1015509"
