# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Alvheim barnehage", "Ulna AS", "1013257"
"Bakkeveien Familiebarnehage", "Pedersens Familiebarnehage Avd. Bakke", "1022357"
"Barnehage- og Vaktmester- Tjenester AS", "Barnehage- og Vaktmester- Tjenester AS", "1020670"
"Hauerseter Friluftsbarnehage", "Ulna AS", "1016975"
"Hoppensprett Avd Nordkisa", "Hoppensprett AS", "1013034"
"Hoppensprett Avd Solbakken", "Hoppensprett AS", "1017701"
"Kløfta barnehage", "Ullensaker kommune", "1016919"
"Mamma Mia barnehage AS", "Mamma Mia barnehage AS", "1021782"
"Mogreina barnehage", "Norlandia Barnehagene AS", "1016398"
"Norlandia Preschools AS Avd Gardermoen", "Norlandia Preschools AS", "1026485"
"Norlandia Voksentoppen barnehage AS", "Norlandia Voksentoppen barnehage AS", "2000159"
"Rosenlund Familiebarnehage", "Rosenlund Familiebarnehage Bronwyn Picot", "1020651"
"Rosterud Familiebarnehage AS Avd 1", "Rosterud Familiebarnehage AS", "1015643"
"Soria Moria barnehage", "Stiftelsen Soria Moria barnehage", "1020353"
