# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Berglia Familiebarnehage", "Berglia barnehage Wenche Schumacher", "1020169"
"Idrettsbarnehage AS", "Idrettsbarnehage AS", "2000060"
"Læringsverkstedet Lødingen AS", "Læringsverkstedet Lødingen AS", "1025921"
"Norlandia Preschools AS Avd Gardermoen", "Norlandia Preschools AS", "1026485"
