# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Buan Familiebarnehage Karin Langland Reinsbakk", "Buan Familiebarnehage Karin Langland Reinsbakk", "1021956"
"Eid skole og barnehage Avd barnehage", "Melhus kommune", "1018249"
"Flå skole og barnehage Avd barnehage", "Melhus kommune", "1014740"
"Gimsøya barnehage", "Melhus kommune", "1025333"
"Gåsbakken skole og barnehage Avd barnehage", "Melhus kommune", "1018247"
"Hege Rogstad", "Hege Rogstad", "1026232"
"Hovin skole og barnehage Avd barnehage", "Melhus kommune", "1018248"
"Humla Familiebarnehage Da", "Humla Familiebarnehage Da", "1022062"
"Kosekroken barnehage", "Melhus kommune", "1017404"
"Kvål Montessori Familiebarnehage", "Kvål Montessori Familiebarnehage Ingrid Wahlberg", "1021716"
"Lundamo skole og barnehage Avd barnehage", "Melhus kommune", "1018250"
"Løvset barnehage", "Løvset barnehage Sa", "1021132"
"Presttrøa barnehage", "Melhus kommune", "1015447"
"Rosmælen skole og barnehage Avd barnehage", "Melhus kommune", "1014785"
"Strandvegen barnehage", "Melhus kommune", "1018251"
"Tambartun barnehage", "Melhus kommune", "1015562"
"Trolltoppen Familiebarnehage Da", "Trolltoppen Familiebarnehage Da", "1021751"
