# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Høgegga barnehage", "Nordreisa kommune", "1014697"
"Leirbukt barnehage", "Nordreisa kommune", "1014048"
"Nordreisa Familiesenter/ Åpen barnehage", "Nordreisa kommune", "1012990"
"Nordreisa Menighetsbarnehage AS", "Nordreisa Menighetsbarnehage AS", "1022363"
"Oksfjord oppvekstsenter Avd barnehage", "Nordreisa kommune", "1013710"
"Reisa Montessoribarnehage", "Reisa Montessoriforening", "1021240"
"Rotsundelv Barnehagedrift AS", "Rotsundelv Barnehagedrift AS", "1021121"
"Storslett barnehage", "Nordreisa kommune", "1013711"
"Sørkjosen barnehage", "Nordreisa kommune", "1013712"
"Tømmernes Gårds- og Naturbarnehage AS", "Tømmernes Gårds- og Naturbarnehage AS", "1021579"
