# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Sperbund Familiebarnehage V/ Ellen Nyhus", "Sperbund Familiebarnehage V/ Ellen Nyhus", "1021921"
"Svinndal Familiebarnehage", "Våler kommune", "1015215"
