# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Astral Anett Powell Østmo", "Astral Anett Powell Østmo", "1021004"
"Xtra Hjelpen Eva", "Xtra Hjelpen E. Sitje", "1021014"
