# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Kos`ungen Familiebarnehage Ans", "Kos`ungen Familiebarnehage Ans", "1020932"
"Providor barnehage", "Øverkvern Fus barnehage AS", "1021972"
