# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Barnas Have A/s", "Barnas Have Avdeling Sentrum AS", "1021554"
"Barnas Have Avdeling Bugården AS", "Barnas Have Avdeling Bugården AS", "1020059"
"Barnas Hus barnehage", "Sandefjord kommune", "1014692"
"Breidablikk Kanvas-Barnehage", "Stiftelsen Kanvas", "1015478"
"Bugården barnehage", "Sandefjord kommune", "1012858"
"Elverhøy barnehage", "Sandefjord kommune", "1018028"
"Epleblomsten Steinerbarnehage i Sandefjord", "Rudolf Steinerbarnehagen i Sandefjord", "1020310"
"Espira Åbol barnehage", "Espira Åbol AS", "1021833"
"Feen barnehage", "Sandefjord kommune", "1014137"
"Frydenberg barnehage", "Sandefjord kommune", "1014691"
"Furustad barnehage Sa", "Furustad barnehage Sa", "1019903"
"Gapahuken barnehage AS", "Gapahuken barnehage AS", "1021042"
"Gjekstad Kanvas-Barnehage", "Stiftelsen Kanvas", "1015477"
"Gjennestad barnehage", "Gjennestad barnehage", "1021327"
"Gravdal barnehage", "Sandefjord kommune", "1013422"
"Haukerød barnehage", "Sandefjord kommune", "1012859"
"Holtegrenda Gårdsbarnehage AS", "Holtegrenda Gårdsbarnehage AS", "1021471"
"Hunsrød Fevang barnehage Sa Avd Hunsrødgrenda", "Hunsrød-Fevang barnehage Sa", "1020612"
"Hunsrød-Fevang barnehage Sa Avd Lingelemveien", "Hunsrød-Fevang barnehage Sa", "1026105"
"Høgenhall barnehage Sa", "Høgenhall barnehage Sa", "1020061"
"Høyjord barnehage", "Sandefjord kommune", "1015874"
"Kapteinløkka barnehage", "Sandefjord kommune", "1016031"
"Karisletta Kanvas-Barnehage", "Stiftelsen Kanvas", "1015476"
"Kathrines Have AS", "Kathrines Have AS", "1020395"
"Kodal barnehage", "Sandefjord kommune", "1014690"
"Krokemoa barnehage", "Sandefjord kommune", "1012854"
"Krokenskogen Kanvas-Barnehage", "Stiftelsen Kanvas", "1015707"
"Krokusen barnehage", "Krokusen barnehage AS", "1013235"
"Kulturbarnehagen Noahs Ark", "Stiftelsen Sandefjord Menighetspleie og Kirkesenter", "1014000"
"Lahelle barnehage Horieh Yegani-Behambari", "Lahelle barnehage Horieh Yegani-Behambari", "1021164"
"Læringsverkstedet barnehage Avd Helgerød barnehage", "Læringsverkstedet AS", "1020765"
"Læringsverkstedet barnehage Veraåsen barnehage", "Læringsverkstedet AS", "1022013"
"Læringsverkstedet barnehage Avd Napperød Naturbarnehage", "Læringsverkstedet AS", "1021429"
"Løkka og Knøttetreff barnehage Sandefjord", "Løkka barnehage Sandefjord AS", "1018389"
"Modalen barnehage", "Sandefjord kommune", "1018355"
"Mokollen barnehage AS", "Mokollen barnehage AS", "1020138"
"Møyland barnehage", "Sandefjord kommune", "1013209"
"Naturkameratene Ans", "Hoppensprett AS", "1020532"
"Prestekragen barnehage AS", "Prestekragen barnehage AS", "1016446"
"Ranvik barnehage", "Sandefjord kommune", "1012855"
"Ringkollen barnehage", "Sandefjord kommune", "1012853"
"Sandefjord kommune Åpen barnehage Grenda", "Sandefjord kommune", "1015583"
"Sandefjord kommune Åpen barnehage Kroken", "Sandefjord kommune", "1014881"
"Sandefjord kommune Åpen barnehage Sentrum", "Sandefjord kommune", "1017146"
"Smiehavna Gårdsbarnehage AS", "Smiehavna Gårdsbarnehage AS", "1022329"
"Sole barnehage Sa", "Sole barnehage Sa", "1020060"
"Soltoppen barnehage AS", "Soltoppen barnehage AS", "1021306"
"Solvang barnehage Sa", "Solvang barnehage Sa", "1019652"
"Stiftelsen Skagerak International School, Kindergarten", "Stiftelsen Skagerak International School, Kindergarten", "1022317"
"Svartås barnehage", "Sandefjord kommune", "1012857"
"Sverstad barnehage AS", "Sverstad barnehage AS", "1021467"
"Toppen barnehage AS", "Toppen barnehage AS", "1021794"
"Trekanten barnehage", "Sandefjord kommune", "1018029"
"Trudvang barnehage", "Sandefjord kommune", "1012852"
"Tuften barnehage", "Sandefjord kommune", "1013094"
"Vardenlia barnehage", "Sandefjord kommune", "1012856"
"Vellebarnehagene AS Avd Olaløkka barnehage", "Vellebarnehagene AS", "1014882"
"Veslehaven barnehage AS", "Veslehaven barnehage AS", "1020720"
"Vesterøy Menighetsbarnehage", "Sandefjord Kirkelige Fellesråd", "1015939"
"Vesteråt barnehage", "Sandefjord kommune", "1018026"
"Villa Villekulla barnehage AS", "Villa Villekulla barnehage AS", "1021959"
"Østerøy Naturbarnehage Sa", "Østerøy Naturbarnehage Sa", "1019899"
"Åsane barnehage", "Sandefjord kommune", "1012860"
