# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Ask barnehage", "Askøy kommune", "1014890"
"Askøy Forum barnehage", "Askøy kommune", "1017218"
"Askøy kommune Vikarer Ekstrahjelp barnehage", "Askøy kommune", "1022352"
"Bakarvågen Fus barnehage AS", "Bakarvågen Fus barnehage AS", "1021809"
"Erdal barnehage", "Askøy kommune", "1012868"
"Espira Stongafjellet barnehage", "Espira Stongafjellet AS", "1021445"
"Florvåg barnehage", "Askøy kommune", "1025378"
"Fridahuset AS", "Fridahuset AS", "1021317"
"Furehaugen barnehage AS", "Furehaugen barnehage AS", "1021695"
"Furuly barnehage", "Askøy kommune", "1015506"
"Gnist Barnehager Skogstunet AS", "Gnist Barnehager Skogstunet AS", "1021947"
"Hanøy barnehage", "Askøy kommune", "1014715"
"Haugen barnehage AS Natur og Friluftsliv", "Haugen barnehage AS", "1020920"
"Haugland Gårdsbarnehage Askøy AS", "Haugland Gårdsbarnehage Askøy AS", "1021712"
"Hundetjønna Fus barnehage AS", "Hundetjønna Fus barnehage AS", "1022038"
"Kleppestø barnehage", "Askøy kommune", "1025408"
"Lykketrollet Fus barnehage AS", "Lykketrollet Fus barnehage AS", "1021220"
"Læringsverkstedet barnehage Avd Kleppe", "Læringsverkstedet AS", "1021179"
"Læringsverkstedet barnehage Avd Du og Jeg Juvik", "Læringsverkstedet AS", "1021893"
"Læringsverkstedet barnehage Avd Soltun", "Læringsverkstedet AS", "1021950"
"Læringsverkstedet Du og Jeg Nord", "Du og Jeg Krokåsfeltet Nord AS", "1015824"
"Læringsverkstedet Du og Jeg Sør", "Du og Jeg Krokåsfeltet Nord AS", "1013210"
"Myrane Kanvas-Barnehage", "Stiftelsen Kanvas", "1015489"
"Nab Skogen barnehage AS", "Nab Skogen barnehage AS", "1022208"
"Ramsøy barnehage", "Askøy kommune", "1017217"
"Ravnanger barnehage AS", "Ravnanger barnehage AS", "1020475"
"Strusshamn barnehage", "Strusshamn barnehage Sa", "1020191"
"Træet barnehage", "Askøy kommune", "1013896"
"Tveit barnehage", "Askøy kommune", "1018119"
"Ø Kleppe barnehage AS", "Ø. Kleppe barnehage AS", "1022078"
