# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Familiens Hus Adm Barnehager", "Froland kommune", "1014127"
"Froland Friluftsbarnehage", "Froland kommune", "1012788"
"Mjåvatn Familiebarnehage", "Mjåvatn Familiebarnehage", "1020990"
