# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bamsebo barnehage", "Gjesdal kommune", "1015004"
"Bruhammaren Fus barnehage", "Bruhammaren Fus barnehage AS", "1021556"
"Fiskebekk barnehage Sa", "Fiskebekk barnehage Sa", "1020759"
"Flassabekken barnehage", "Gjesdal kommune", "1015152"
"Kodlidalen barnehage", "Gjesdal kommune", "1017256"
"Kollberge Familiebarnehage", "Gunvor Skurve", "1020491"
"Nesjane barnehage", "Gjesdal kommune", "1013281"
"Oltedal barnehage", "Gjesdal kommune", "1018091"
"Rishagen Fus barnehage AS", "Rishagen Fus barnehage AS", "1021726"
"Solås barnehage", "Gjesdal kommune", "1018092"
