# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Nerenga Barnehage Ans", "Nerenga Barnehage Ans", "1020871"
"Norlandia Preschools AS Avd Bodø", "Norlandia Preschools AS", "1026483"
"Stor Oslo Barnehager Eiendom AS", "Stor Oslo Barnehager Eiendom AS", "1026085"
