# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Abrakadabra barnehage AS", "Abrakadabra barnehage AS", "1021174"
"Alsgård Fus barnehage", "Alsgård Fus barnehage AS", "1022116"
"Asphaugen barnehage", "Bodø kommune", "1016206"
"Barnas Hus barnehage", "Bodø kommune", "1016125"
"Bjerkenga Miljøbarnehage", "Bodø kommune", "1016634"
"Bjerkhaug barnehage", "Otto Koch AS", "1016880"
"Bjørneborgen barnehage", "Norlandia Barnehagene AS", "1015464"
"Engmark barnehage", "Bodø kommune", "1016640"
"Gjæran barnehage Avd Osphaugen", "Bodø kommune", "1014195"
"Gjæran barnehage Avd Messiosen", "Bodø kommune", "1016630"
"Gla'Ungan AS", "Gla'Ungan AS", "1021113"
"Grønnåsen barnehage AS", "Grønnåsen barnehage AS", "1020100"
"Holstveien Familiebarnehage Hanne Kristin Torsteinsen", "Holstveien Familiebarnehage Hanne Kristin Torsteinsen", "1022164"
"Hunstad Øst barnehage", "Bodø kommune", "1025384"
"Jensvoll barnehage AS", "Jensvoll barnehage AS", "1021453"
"Jentoftsletta barnehage", "Bodø kommune", "1025385"
"Kjerringøy oppvekstsenter Avd barnehage", "Bodø kommune", "1018549"
"Labbetuss barnehage Sa", "Labbetuss barnehage Sa", "1020302"
"Lillevollen barnehage", "Lillevollen barnehage", "1020101"
"Linken barnehage", "Bodø kommune", "1016124"
"Læringsverkstedet barnehage Avd Knerten", "Læringsverkstedet AS", "1019821"
"Læringsverkstedet barnehage Avd Nerenga", "Læringsverkstedet AS", "1022281"
"Læringsverkstedet barnehage Avd Saltvern", "Læringsverkstedet AS", "1013184"
"Læringsverkstedet barnehage Avd Notveien Naturbarnehage", "Læringsverkstedet AS", "1013012"
"Læringsverkstedet barnehage Avd Maskinisten friluftsbarnehage", "Læringsverkstedet AS", "1021105"
"Læringsverkstedet barnehage Avd Bodøsjøen", "Læringsverkstedet AS", "1018392"
"Læringsverkstedet barnehage Avd Trålveien", "Læringsverkstedet AS", "1022220"
"Løding barnehage Avd Maurtua", "Bodø kommune", "1016643"
"Løding barnehage Avd Vestre Løding", "Bodø kommune", "1016631"
"Misvær barnehage", "Bodø kommune", "1016913"
"Mørkvedlia barnehage", "Bodø kommune", "1018290"
"Mørkvedmarka barnehage", "Bodø kommune", "1016632"
"Neståsen barnehage Sa", "Neståsen barnehage Sa", "1020328"
"Nord Studentsamskipnad Avd Studentongan barnehage", "Nord Studentsamskipnad", "1015510"
"Norlandia Breivika Kulturbarnehage", "Norlandia Barnehagene AS", "1015973"
"Norlandia Kjeldmyrlia Naturbarnehage", "Norlandia Barnehagene AS", "1015452"
"Norlandia Mellommyra barnehage", "Norlandia Barnehagene AS", "1015496"
"Norlandia Nissebo barnehage", "Norlandia Barnehagene AS", "1014916"
"Norlandia Paradiset barnehage", "Norlandia Barnehagene AS", "1014147"
"Norlandia Solenga Naturbarnehage", "Norlandia Barnehagene AS", "2000612"
"Norlandia Stadionparken barnehage", "Norlandia Barnehagene AS", "1015498"
"Norlandia Stordalen friluftsbarnehage", "Norlandia Barnehagene AS", "1015457"
"Norlandia Tusseladden barnehage", "Norlandia Barnehagene AS", "1016098"
"Norlandia Vollen Naturbarnehage", "Norlandia Barnehagene AS", "1015497"
"Regnbuen barnehage", "Bodø kommune", "1016642"
"Rensåsen barnehage", "Bodø kommune", "1025382"
"Rønvik barnehage", "Bodø kommune", "1016639"
"Rønvik Menighetsbarnehage", "Stiftelsen Rønvik Menighetsbarnehage", "1019807"
"Saltstraumen barnehage", "Bodø kommune", "1016635"
"Samvirkeforetaket Befalsfruene Bodø Garnison Sa - Bamsebo barnehage", "Samvirkeforetaket Befalsfruene Bodø Garnison Sa - Bamsebo barnehage", "1019835"
"Sentrum barnehage Avd Parkveien", "Bodø kommune", "1016633"
"Sentrum barnehage Avd Vestbyen", "Bodø kommune", "1016638"
"Skaug oppvekstsenter Avd barnehage", "Bodø kommune", "1016641"
"Skeidhaugen barnehage", "Skeidhaugen barnehage AS", "1019952"
"Skivik barnehage", "Bodø kommune", "1016636"
"Skjerstad oppvekstsenter Avd barnehage", "Bodø kommune", "1017499"
"Skolen i Væran Avd barnehage", "Bodø kommune", "1018550"
"Stiftelsen Bodin 4h-Gård", "Stiftelsen Bodin 4h-Gård", "1020496"
"Stokkvika barnehage", "Bodø kommune", "1016637"
"Trollmyra barnehage AS", "Trollmyra barnehage AS", "1020511"
"Tverlandet Kirkebarnehage", "Saltstraumen Sokn", "1016762"
"Vågønes barnehage AS", "Vågønes barnehage AS", "1020099"
