# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Aksdal barnehage", "Tysvær kommune", "1025306"
"Asparmarka Fus barnehage", "Asparmarka Fus barnehage AS", "1021362"
"Espira Garhaug barnehage", "Espira Garhaug AS", "1021057"
"Fjellhaug Friluftsbarnehage", "Tysvær kommune", "1013972"
"Frakkagjerd barnehage", "Tysvær kommune", "1013750"
"Førland barnehage", "Tysvær kommune", "1013971"
"Førresdalen barnehage", "Tysvær kommune", "1016410"
"Førresfjorden barnehage", "Tysvær kommune", "1018100"
"Nedstrand barnehage", "Tysvær kommune", "1016759"
"Skjoldastraumen Maritime Fus barnehage AS", "Skjoldastraumen Maritime Fus barnehage AS", "1025469"
"Tysværvåg barnehage", "Tysvær kommune", "1017493"
