# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Digermulen barnehage", "Vågan kommune", "1015160"
"Solheim Barnehagedrift AS", "Solheim Barnehagedrift AS", "1026446"
