# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Loen barnehage", "Stryn kommune", "1014960"
"Minidoffen AS", "Minidoffen AS", "1022333"
"Nordsida barnehage", "Stryn kommune", "1015557"
"Olden barnehage", "Stryn kommune", "1015546"
"Oppstryn barnehage", "Stryn kommune", "1016851"
"Rand barnehage", "Stryn kommune", "1016270"
"Stryn Bedriftsbarnehage AS", "Stryn Bedriftsbarnehage AS", "1020029"
"Tonning barnehage", "Stryn kommune", "1018167"
"Vikalida barnehage", "Stryn kommune", "1017824"
"Vikane barnehage Avd Utvik", "Stryn kommune", "1013166"
"Vikane barnehage Avd Innvik", "Stryn kommune", "1017490"
