# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Biri barnehage", "Gjøvik kommune", "1017602"
"Bybrua Fus barnehage AS", "Bybrua Fus barnehage AS", "1022032"
"Diseth Fus barnehage AS", "Diseth Fus barnehage AS", "1021590"
"Fredvika Steinerbarnehage", "Stiftelsen Fredvika Steinerbarnehage", "1021627"
"Gjøvik barnehage", "Gjøvik kommune", "1025501"
"Hundremeterskogen barnehage", "Hundremeterskogen barnehage Gjøvik Sa", "1020727"
"Hunnshovde barnehage", "Gjøvik kommune", "1017603"
"Huskestua barnehage", "Huskestua barnehage Hunndalen Sa", "1019966"
"Kopperud barnehage", "Gjøvik kommune", "1025503"
"Kråkjordet barnehage", "Gjøvik kommune", "1017604"
"Kvartsvegen barnehage", "Gjøvik kommune", "1016976"
"Lissomskogen barnehage", "Gjøvik kommune", "1017208"
"Marihøna barnehage Sa", "Marihøna barnehage Sa", "1020021"
"Marka barnehage", "Gjøvik kommune", "1013949"
"Misjonshusets barnehage", "Misjonshusets barnehage", "1021264"
"Monssveen barnehage Sa", "Monssveen barnehage Sa", "1020907"
"Nordby Gård og barnehage", "Øystein Snuggerud", "1020383"
"Nordby Gårdsbarnehage Biri AS", "Nordby Gårdsbarnehage Biri AS", "2000077"
"Sit Studentsamskipnaden i Gjøvik, Ålesund og Trondheim Soppen barnehage", "Sit Studentsamskipnaden i Gjøvik, Ålesund og Trondheim", "1015500"
"Skonnordtjernet barnehage AS", "Skonnordtjernet barnehage AS", "1021607"
"Solåsstua barnehage", "Vardal Sanitetsforening", "1025318"
"Sørbyen barnehage AS", "Sørbyen barnehage AS", "1015571"
"Tongjordet barnehage", "Gjøvik kommune", "1016647"
"Topro Bondelia barnehage", "Topro AS", "1014019"
"Trollhaugen barnehage", "Trollhaugen Barnehagestiftelse", "1019631"
"Vindingstad barnehage", "Gjøvik kommune", "1017606"
"Østby Gårdsbarnehage Da", "Østby Gårdsbarnehage Da", "1020974"
