# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bergseng Bondegårdsbarnehage", "Tøfte Mette Irene Bergseng Bondegårdsbarnehage", "1020226"
"Bjoneroa barnehage", "Gran kommune", "1025511"
"Bjørklund barnehage", "Gran kommune", "1017970"
"Emsetrolla Familiebarnehage", "Skapalen Familiebarnehage", "1020857"
"Espira Romholt barnehage", "Espira Romholt AS", "1021278"
"Fagerlund barnehage", "Gran kommune", "1017907"
"Gran kommune Familiebarnehage", "Gran kommune", "1013776"
"Knærten Familiebarnehage Linda Merete Bakken", "Knærten Familiebarnehage Linda Merete Bakken", "1020821"
"Leikvoll barnehage", "Gran kommune", "1017500"
"Marka barnehage", "Gran kommune", "1012561"
"Rakalauv barnehage Sa", "Rakalauv barnehage Sa", "1020216"
"Røysum barnehage", "Diakonistiftelsen Røysum", "1015935"
"Solheim barnehage", "Gran kommune", "1017971"
"Solsida Barnebeite AS", "Solsida Barnebeite AS", "1020800"
"Trulserudenga barnehage", "Trulserudenga barnehage Sa", "1020892"
