# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Aspåsen barnehage Sa", "Aspåsen barnehage Sa", "1021728"
"Grytting barnehage Sa", "Grytting barnehage Sa", "1019917"
"Hoppensprett Melbu AS", "Hoppensprett Melbu AS", "1022341"
"Hoppensprett Nordland AS", "Hoppensprett Nordland AS", "1022331"
"Hoppensprett Stokmarknes AS", "Hoppensprett Stokmarknes AS", "1022404"
"Innlandet barnehage", "Hadsel kommune", "1018522"
"Lille-Børøya barnehage AS", "Lille-Børøya barnehage AS", "1022293"
"Norlandia Sjøstjerna barnehage", "Norlandia Barnehagene AS", "1020524"
"Solheim barnehage", "Hoppensprett Stokmarknes AS", "1019829"
"Strandlandet barnehage", "Hadsel kommune", "1018523"
"Søndre barnehage", "Hadsel kommune", "1016145"
"Tumlebo barnehage Sa", "Tumlebo barnehage Sa", "1019809"
