# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bangsund barnehage", "Namsos kommune", "1018261"
"Barstad barnehage Sa", "Barstad barnehage Sa", "1019853"
"Bjørum barnehage AS", "Bjørum barnehage AS", "1021688"
"Flak Naturbarnehage AS", "Flak Naturbarnehage AS", "1021100"
"Granåsen barnehage Sa", "Granåsen barnehage Sa", "1019901"
"Gullvika Naturbarnehage AS", "Gullvika Naturbarnehage AS", "1021656"
"Namsos barnehage", "Namsos barnehage Sa", "1019970"
"Natur & Idrettsbarnehagen Avd. Bråten", "Natur & Idrettsbarnehagen AS", "1016507"
"Natur & Idrettsbarnehagen Avd. Høknes", "Natur & Idrettsbarnehagen AS", "1014261"
"Otterøy oppvekstsenter Avd barnehage", "Namsos kommune", "1018264"
"Skoglyveien barnehage AS", "Skoglyveien barnehage AS", "1021098"
"Solvang barnehage", "Namsos kommune", "2000027"
"Spillum barnehage", "Namsos kommune", "1018265"
"Sørenget oppvekstsenter Avd barnehage", "Namsos kommune", "1013123"
"Vestbyen barnehage", "Namsos kommune", "1014683"
"Vika barnehage AS", "Vika barnehage AS", "1021894"
