# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Førde Familiebarnehage Avd Gamlestøylsvegen 16", "Førde kommune", "1015851"
"Førde Familiebarnehage Avd Hornesbøen 15", "Førde kommune", "1015853"
