# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Creation AS", "Creation AS", "924301236"
"Hjr Utland 6 AS", "Hjr Utland 6 AS", "824301352"
"Hjr Utland 9 AS", "Hjr Utland 9 AS", "924301147"
"Hoppensprett Avd Skogmo", "Hoppensprett AS", "989118528"
"Hoppensprett Avd Solbakken", "Hoppensprett AS", "990928525"
"Hoppensprett Frogner AS", "Hoppensprett Frogner AS", "930377155"
"Hoppensprett Stokke AS", "Hoppensprett Stokke AS", "930232025"
"Kverndalen barnehage", "Ullensaker kommune", "993921890"
"Læringsverkstedet barnehage 3 AS", "Læringsverkstedet barnehage 3 AS", "932405911"
"Læringsverkstedet barnehage 4 AS", "Læringsverkstedet barnehage 4 AS", "832405922"
"Læringsverkstedet Styre", "Læringsverkstedet AS", "928577503"
"Rosterud familiebarnehage AS Avd 2", "Rosterud familiebarnehage AS", "894913592"
