# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bygstad barnehage", "Sunnfjord kommune", "1015530"
"Halbrend barnehage", "Sunnfjord kommune", "1018157"
"Hatlehaugen barnehage", "Sunnfjord kommune", "1013964"
"Holsen skule og barnehage Avd barnehage", "Sunnfjord kommune", "1018524"
"Karstad skule Avdeling barnehage", "Sunnfjord kommune", "1017232"
"Langhaugane barnehage", "Sunnfjord kommune", "1015507"
"Lunden barnehage", "Sunnfjord kommune", "1018161"
"Naustdal Idrettsbarnehage AS", "Naustdal Idrettsbarnehage AS", "1022192"
"Nærleiken barnehage", "Sunnfjord kommune", "1020247"
"Prestebakken barnehage", "Småbarnsforeldrenes barnehage Førde Sa", "1019963"
"Sande barnehage", "Sande barnehage", "1019520"
"Skei barnehage", "Sunnfjord kommune", "1018156"
"Slåttebakkane barnehage", "Sunnfjord kommune", "1018159"
"Solsida barnehage Avd Haugum", "Sunnfjord kommune", "1018158"
"Solsida barnehage Avd Toene", "Sunnfjord kommune", "1016849"
"Solvang barnehage", "Sunnfjord folkehøgskule", "1016771"
"Stardalen barnehage Sa", "Stardalen barnehage Sa", "1019718"
"Sunde barnehage", "Sunnfjord kommune", "1013086"
"Tusenfryd barnehage", "Sunnfjord kommune", "1025313"
"Vassenden barnehage Sa", "Vassenden barnehage Sa", "1019969"
"Vevring barnehage", "Sunnfjord kommune", "1016825"
"Vie barnehage", "Sunnfjord kommune", "1018160"
"Viebøen barnehage Sa", "Viebøen barnehage Sa", "1021193"
"Vieåsen barnehage", "Sunnfjord kommune", "1015564"
"Viksdalen barnehage", "Sunnfjord kommune", "1015543"
"Ytre Hafstad barnehage", "Sunnfjord kommune", "1014183"
"Ålhus barnehage Sa", "Ålhus barnehage Sa", "1019719"
"Årdal barnehage", "Årdal Foreldrelag", "1019717"
