# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Askeladden barnehage Sa", "Askeladden barnehage Sa", "1022027"
"Barnebo barnehage", "Narvik kommune", "1016926"
"Barnehagen Viktoriahavn AS", "Barnehagen Victoriahavn AS", "1021948"
"Beisfjord Fus barnehage AS", "Beisfjord Fus barnehage AS", "1026498"
"Bjerkvik barnehage", "Narvik kommune", "1013649"
"Bjørkvang barnehage", "Hoppensprett Narvik AS", "1020245"
"Furutoppen barnehage", "Narvik Foreldrelagsbarnehage Sa", "1020246"
"Grønnlia Gårdsbarnehage AS", "Grønnlia Gårdsbarnehage AS", "1021933"
"Hoppensprett Narvik AS", "Hoppensprett Narvik AS", "1021566"
"Måseveien barnehage", "Narvik kommune", "1013294"
"Pingvinn barnehage", "Pingvinn barnehage Sa", "1019667"
"Skarpen barnehage", "Narvik kommune", "1025414"
"Skistua barnehage", "Narvik kommune", "1014684"
"Trollhaugen Familiebarnehage AS", "Trollhaugen Familiebarnehage AS", "1020172"
"Ørarampen barnehage AS", "Ørarampen barnehage AS", "1022172"
