# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bore barnehage", "Klepp kommune", "1015921"
"Borsheim barnehage", "Klepp kommune", "1012505"
"Engelsvoll barnehage", "Klepp kommune", "1016479"
"Espira Ormadalen barnehage", "Espira Ormadalen AS", "1021785"
"Horpestad barnehage", "Klepp kommune", "1015791"
"Kleppe friluftsbarnehage", "Klepp kommune", "1016084"
"Kleppestemmen Fus barnehage", "Kleppestemmen Fus barnehage AS", "1021382"
"Lyngmarka barnehage", "Klepp kommune", "1013779"
"Markå barnehage Sa", "Markå barnehage Sa", "1020864"
"Myrsnibå barnehage", "Klepp kommune", "1019538"
"Steingarden barnehage Avd Tusenbeinet", "Klepp kommune", "1014793"
"Steingarden barnehage", "Klepp kommune", "1014927"
"Storhaug barnehage", "Klepp kommune", "1016747"
"Sørhellet barnehage", "Klepp kommune", "1017778"
"Tjøttaparken Fus barnehage AS", "Tjøttaparken Fus barnehage AS", "1022151"
"Tu barnehage", "Klepp kommune", "1012599"
"Vasshus barnehage", "Klepp kommune", "1013356"
"Vasshus Gardsbarnehage AS", "Vasshus Gardsbarnehage AS", "1022088"
"Vibå Musikkfamiliebarnehage Hilde Nysted", "Vibå Musikkfamiliebarnehage Hilde Nysted", "1020971"
