# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Kutoppen Familiebarnehage Vivian Owusu Akuamoah", "Kutoppen Familiebarnehage Vivian Owusu Akuamoah", "1021606"
"Steingarden barnehage Avd Tusenbeinet", "Klepp kommune", "1014793"
