# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Emblem Fus barnehage AS", "Emblem Fus barnehage AS", "992710578"
"Flisnes Fus barnehage AS", "Flisnes Fus barnehage AS", "992820322"
"Grytastranda Montessoribarnehage Sa", "Grytastranda Montessoribarnehage Sa", "921682433"
"Hildre montessoribarnehage AS", "Hildre montessoribarnehage AS", "926282646"
"Kvennaneset barnehage", "Ålesund kommune", "991354557"
"Lekestua Familiebarnehage Jasmin Larsen", "Lekestua Familiebarnehage Jasmin Larsen", "990986495"
"Longva barnehage", "Longva barnehage", "973344579"
"Solstrålen familiebarnehage Innehaver Inger Lise Rysgård", "Solstrålen familiebarnehage Innehaver Inger Lise Rysgård", "928391663"
"Stokke barnehage", "Ålesund kommune", "975310329"
"Åsemulen barnehage", "Ålesund kommune", "976974387"
