# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Borre Student- og Idrettsbarnehage AS", "Borre Student- og Idrettsbarnehage AS", "1026357"
"Dal Gård Åpen barnehage", "Brunstad Kristelige Menighet Horten", "1020681"
"Familiebarnehage Strandparken", "Horten kommune", "1019645"
"Hakkebakkeskogen barnehage", "Baggerød barnehage AS", "1016293"
"Viulsrød barnehage AS", "Viulsrød barnehage AS", "1022383"
