# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Gipø barnehage", "Færder kommune", "1018031"
"Herstadløkka barnehage", "Færder kommune", "1013804"
"Hundremeterskogen Barnehage, Nøtterøy Da", "Hundremeterskogen Barnehage, Nøtterøy Da", "1020814"
"Hårkollen barnehage", "Færder kommune", "1017116"
"Labakken barnehage", "Færder kommune", "1014693"
"Lindhøy barnehage", "Færder kommune", "1012883"
"Læringsverkstedet barnehage Avd Randineborg", "Læringsverkstedet AS", "1021358"
"Læringsverkstedet barnehage Avd Knerten Føynland barnehage", "Læringsverkstedet AS", "1021683"
"Læringsverkstedet Tiriltoppen", "Læringsverkstedet AS", "1020650"
"Oserød barnehage", "Færder kommune", "1013250"
"Skarphaga Familiebarnehage Christine H Eikeset", "Skarphaga Familiebarnehage Christine H Eikeset", "1020736"
"Smidsrød Fus barnehage AS", "Smidsrød Fus barnehage AS", "1021858"
"Stabburet Familiebarnehage AS", "Stabburet Familiebarnehage AS", "1020745"
"Stiftelsen Barnas Have", "Stiftelsen Barnas Have", "1020343"
"Stiftelsen Steinerbarnehagen på Nøtterøy Avd Labakken", "Stiftelsen Steinerbarnehagen på Nøtterøy", "1021520"
"Stiftelsen Steinerbarnehagen på Nøtterøy Avd Stjerneskudd", "Stiftelsen Steinerbarnehagen på Nøtterøy", "1025595"
"Teie Kirkes barnehage", "Færder Kirkelige Fellesråd", "1016036"
"Teiehøyden barnehage", "Færder kommune", "1016931"
"Tripp-Trapp Åpen barnehage", "Færder Kirkelige Fellesråd", "1014007"
"Trollbo Familiebarnehage Mona Vibeke Bjørkavåg", "Trollbo Familiebarnehage Mona Vibeke Bjørkavåg", "1021254"
"Vestskogen barnehage", "Færder kommune", "1018032"
