# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Barnas Rett barnehage Sa", "Barnas Rett barnehage Sa", "1019685"
"Bekkelaget barnehage", "Stiftelsen Ungdom i Oppdrag Barnehager", "1018543"
"Enerhaugen barnehage", "Stange kommune", "1017569"
"Espa skole og barnehage Avd barnehage", "Stange kommune", "1017570"
"Grimerud barnehage", "Stiftelsen Ungdom i Oppdrag Barnehager", "1016302"
"Hoberg barnehage", "Stange kommune", "1017368"
"Holmlund barnehage", "Stange kommune", "1017574"
"Huse Gards- Familiebarnehage AS", "Huse Gards- Familiebarnehage AS", "1020669"
"Kausvol Gardsbarnehage AS", "Kausvol Gardsbarnehage AS", "1021403"
"Læringsverkstedet barnehage Avd Ilseng", "Læringsverkstedet AS", "1021271"
"Læringsverkstedet barnehage Avd Nerby", "Læringsverkstedet AS", "1015933"
"Navneberget barnehage", "Stange kommune", "1017573"
"Nedre Tømte barnehage", "Stange kommune", "2000546"
"Nordstad barnehage", "Stange kommune", "1017572"
"Romedal barnehage", "Stange kommune", "1017467"
"Solvang barnehage AS", "Solvang barnehage AS", "1021388"
"Stiftelsen Steinerbarnehagen på Hedemarken", "Stiftelsen Steinerbarnehagen på Hedemarken", "1020685"
"Tangen barnehage", "Stange kommune", "1015541"
"Utsikten barnehage", "Utsikten barnehage Ottestad Sa", "1019875"
"Vallset barnehage", "Stange kommune", "1014874"
"Åpen barnehage Vallbo Stange Menighetssenter", "Stange Sokn", "1020409"
"Åsbygda barnehage", "Stange kommune", "1017571"
