# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Akrobaten - barnehage AS", "Akrobaten - barnehage AS", "1025461"
"Borgly barnehage AS", "Borgly barnehage AS", "1021296"
"Fagerbakken barnehage", "Indre Fosen kommune", "1015923"
"Fembøringen barnehage", "Indre Fosen kommune", "1016114"
"Fevåg barnehage", "Indre Fosen kommune", "1015924"
"Høgåsmyra barnehage", "Indre Fosen kommune", "1018233"
"Leksvik barnehage", "Indre Fosen kommune", "1012780"
"Skogly friluftsbarnehage", "Indre Fosen kommune", "1015925"
"Steinvegen barnehage AS", "Steinvegen barnehage AS", "1021188"
"Tryllefløyten Musikkbarnehage AS", "Tryllefløyten Musikkbarnehage AS", "1022276"
"Tungtrø barnehage AS", "Tungtrø barnehage AS", "1022197"
"Tuppen og Lillemor barnehage AS", "Tuppen og Lillemor barnehage AS", "1021674"
"Vanvikan barnehage", "Indre Fosen kommune", "1018270"
