# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Holmestrand Internasjonale Montesssoribarnehage Sa", "Holmestrand Internasjonale Montesssoribarnehage Sa", "1020951"
"Møllerdammen Naturbarnehage AS", "Møllerdammen Naturbarnehage AS", "1021611"
"Nlm Barnehagene AS Avd Fredly Barnehage", "Nlm-Barnehagene AS", "1025303"
"Tyristua barnehage AS", "Tyristua barnehage AS", "1021103"
