# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Hovland barnehage", "Larvik kommune", "1012804"
"Hovlandbanen barnehage", "Larvik kommune", "1017739"
"Hvarnes barnehage", "Larvik kommune", "1012805"
"Knøttene Familiebarnehage", "Nielsen Monika Sundbakk", "1020633"
"Melendez Vikartjeneste Ernesto Antonio Melendez Figueroa", "Melendez Vikartjeneste Ernesto Antonio Melendez Figueroa", "2000012"
