# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Håkon Hansen", "Håkon Hansen", "1022446"
"Nuortamielli Bearaimanaidgardi Kristine Buljo", "Nuortamielli Bearaimanaidgardi Kristine Buljo", "1025636"
