# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bøverbru barnehage", "Vestre Toten kommune", "1017963"
"Eina barnehage", "Vestre Toten kommune", "1017875"
"Espira Dragerskogen barnehage", "Espira Dragerskogen AS", "1021572"
"Grimåsskogen barnehage", "Grimåsskogen barnehage Sa", "1019949"
"Ihle barnehage", "Ihle barnehage Sa", "1020225"
"Lunde Gårdsbarnehage AS", "Lunde Gårdsbarnehage AS", "1022455"
"Polaris Fus barnehage AS", "Polaris Fus barnehage AS", "1021463"
"Reinsvoll barnehage Sa Privat Foreldreeid barnehage", "Reinsvoll barnehage Sa", "1020812"
"Solvoll Familiebarnehage Da", "Solvoll Familiebarnehage Da", "1021241"
"Trollskogen barnehage Sa", "Trollskogen barnehage Sa", "1020917"
"Veltmanåa barnehage", "Vestre Toten kommune", "1017964"
"Vestrumenga barnehage", "Vestre Toten kommune", "1013329"
