# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Alven Eventyrbarnehage i Trollvika AS", "Alven Eventyrbarnehage i Trollvika AS", "1022392"
"Annemorhuset barnehage", "Annemorhuset barnehage AS", "1015689"
"Askeladden Idrettsbarnehage AS", "Askeladden Idrettsbarnehage AS", "1021535"
"Askeladden Tur- og Aktivitetsbarnehage", "Askeladden barnehage AS", "1020577"
"Eide barnehage", "Grimstad kommune", "1012607"
"Fevik barnehage", "Grimstad Kirkelige Fellesråd", "1015531"
"Fjære barnehage AS", "Fjære barnehage AS", "1015144"
"Flatefjell Andelsbarnehage", "Flatefjell Andelslag Sa", "1020649"
"Hausland barnehage", "Grimstad kommune", "1012632"
"Hokus Pokus barnehage Grimstad", "Studentsamskipnaden i Agder", "1014940"
"Lysthaven Familiebarnehage", "Lysthaven Familiebarnehage Vibeke Aanonsen Bringsverd", "1022260"
"Læringsverkstedet barnehage Avd Fevik", "Læringsverkstedet AS", "1015799"
"Læringsverkstedet barnehage Avd Myråsen barnehage", "Læringsverkstedet AS", "1018506"
"Læringsverkstedet barnehage Avd Hasla", "Læringsverkstedet AS", "1014249"
"Markveien Kulturbarnehage", "Grimstad kommune", "1012631"
"Matilda Natur- og Teaterbarnehage Avd Egra", "Matilda AS", "1026552"
"Matilda Natur- og Teaterbarnehage Avd Fuhr", "Matilda AS", "1013185"
"Maurtua Familiebarnehage Grømheia", "Maurtua Familiebarnehage Avdeling Grømheia Elin Wold", "1020980"
"Maurtua Familiebarnehage Grømjordet", "Maurtua Familiebarnehage Grøm-Hauge", "1020981"
"Nyhaven Familiebarnehage", "Nyhaven Familiebarnehage Hauge", "1021985"
"Regnbuebarna AS", "Regnbuebarna AS", "1017072"
"Resvik barnehage", "Resvik Bedehus", "1019723"
"Solstrålen barnehage AS", "Solstrålen barnehage AS", "1021185"
"Storgaten barnehage", "Grimstad kommune", "1012634"
"Støle Fus barnehage AS", "Støle Fus barnehage AS", "1026200"
"Temseveien barnehage AS", "Temseveien barnehage AS", "1021435"
"Tykkåsen barnehage AS", "Tykkåsen barnehage AS", "1020964"
"Tønnevoldskogen barnehage", "Grimstad kommune", "1012633"
"Tøra Familiebarnehage V/ingunn Steine", "Tøra Familiebarnehage V/ingunn Steine", "1020850"
"Ugland Gård barnehage AS", "J J Ugland AS", "2000118"
"Vikkilen barnehage AS", "Vikkilen barnehage AS", "1015145"
"Østerhus barnehage", "Grimstad Kirkelige Fellesråd", "1015577"
