# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Go' Plassen AS", "Go' Plassen AS", "1021526"
"Isbjørnen barnehage i", "Norlandia Barnehagene AS", "1020526"
"Norlandia Preschools AS Avd Tromsø", "Norlandia Preschools AS", "1026486"
"Selmalund Familiebarnehage Sa", "Selmalund Familiebarnehage Sa", "1020949"
"Strimmelen barnehage", "Tromsø kommune", "1013880"
"Tindfoten Fus barnehage AS", "Tindfoten Fus barnehage AS", "1026359"
"Åsgård barnehage", "Tromsø kommune", "1016741"
