# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Frogn Pedagogiske Senter AS", "Frogn Pedagogiske Senter AS", "1022431"
"Frogn/drøbak Natur og Gårdsbarnehage", "Gry Hultgren", "1021580"
