# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Førland barnehage Eiendom AS", "Førland barnehage Eiendom AS", "1021633"
"Oppetveiten Fus barnehage AS", "Oppetveiten Fus barnehage AS", "1021907"
"Små Barnehager Avd Jekteveien", "Små Barnehager Haugesund AS", "1025943"
