# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Belmar barnehage AS", "Belmar barnehage AS", "1021847"
"Belmar Holding AS", "Belmar Holding AS", "1025639"
"Bogen barnehage Sa", "Bogen barnehage Sa", "1019797"
