# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Breidablikk åpen barnehage", "Breidablikk Helselag åpen barnehage", "973513060"
"Brundalen barnehager", "Trondheim kommune", "999339212"
"Flatåsen barnehager", "Trondheim kommune", "913679105"
"Gråtrostvegen Familiebarnehage Hilde Hoff", "Gråtrostvegen Familiebarnehage Hilde Hoff", "988473626"
"Haukvatnet Friluftsbarnehager", "Trondheim kommune", "991957545"
"Ladehammeren Familiebarnehage Tone Thronæs", "Ladehammeren Familiebarnehage Tone Thronæs", "986582282"
"Ladestien barnehager", "Trondheim kommune", "994623575"
"Lunderhaugen barnehage AS", "Lunderhaugen barnehage AS", "990896577"
"Rosenborg Barnehageforening", "Rosenborg Barnehageforening", "973513117"
"Rypeveien familiebarnehage Hovdahl", "Rypeveien familiebarnehage Hovdahl", "986496149"
"Saupstadringen barnehager", "Trondheim kommune", "995344270"
"Sentrum barnehager", "Trondheim kommune", "991430490"
"Stiftelsen Aurora", "Stiftelsen Aurora", "931144839"
"Thyra barnehager", "Trondheim kommune", "975311104"
"Trondheim International Preschool", "Trondheim International Preschool", "988994227"
"Tusseskogen familiebarnehage", "Tusseskogen familiebarnehage Anne Helene Lein", "995071851"
"Uglahuset Familiebarnehage", "Uglahuset familiebarnehage Da", "995072556"
"Valentinlyst Familiebarnehage Britt Randi Bjøntegaard", "Valentinlyst Familiebarnehage Britt Randi Bjøntegaard", "988318639"
